1285221	1234
1285222	1234
1285309	1234
1285406	1234
1285407	1234
1285408	1234
1285409	1234
1285485	1234
1285777	1234
1285778	1234
1285785	1234
1285792	1234
1285840	1234
1293096	1234
1293212	1234
1293303	1234
1293318	1234
1293402	1234
1293436	1234
1293479	1234
1293480	1234
1293487	1234
1293702	1234
1293703	1234
1293708	1234
1293982	1234
1294066	1234
1294280	1234
1294331	1234
1294343	1234
1294525	1234
1294709	1234
1294710	1234
1294711	1234
1294779	1234
1294977	1234
1295012	1234
1295379	1234
1295397	1234
1295488	1234
1295531	1234
1295554	1234
1295555	1234
1295556	1234
1295557	1234
1295558	1234
1295565	1234
1295622	1234
1295629	1234
1295630	1234
1295631	1234
1295632	1234
1295633	1234
1295634	1234
1295635	1234
1295636	1234
1295637	1234
1295638	1234
1295639	1234
1295640	1234
1295644	1234
1295645	1234
1295646	1234
1295647	1234
1295648	1234
1295651	1234
1295678	1234
1295682	1234
1295842	1234
1295863	1234
1295866	1234
1295867	1234
1295868	1234
1295869	1234
1295870	1234
1296039	1234
1296169	1234
1296171	1234
1296259	1234
1296268	1234
1296284	1234
1296285	1234
1296500	1234
1296528	1234
1296702	1234
1296897	1234
1296907	1234
1297166	1234
1297167	1234
1297168	1234
1297193	1234
1297242	1234
1297287	1234
1297325	1234
1297326	1234
1297369	1234
1297370	1234
1297371	1234
1297372	1234
1297373	1234
1297397	1234
1297455	1234
1297456	1234
1297457	1234
1297459	1234
1297462	1234
1297463	1234
1297464	1234
1297813	1234
1297943	1234
1297944	1234
1297984	1234
1298025	1234
1298113	1234
1298114	1234
1298127	1234
1298128	1234
1298152	1234
1298176	1234
1298177	1234
1298282	1234
1298294	1234
1298295	1234
1298390	1234
1298391	1234
1298392	1234
1298395	1234
1298396	1234
1298397	1234
1298426	1234
1298427	1234
1298475	1234
1298772	1234
1298863	1234
1298890	1234
1298956	1234
1298962	1234
1298978	1234
1298981	1234
1298986	1234
1298988	1234
1298995	1234
1298996	1234
1298997	1234
1230127	1234
1230309	1234
1230310	1234
1230311	1234
1230312	1234
1230313	1234
1230334	1234
1230731	1234
1230771	1234
1231413	1234
1231414	1234
1231415	1234
1231416	1234
1231417	1234
1231497	1234
1270501	1234
1270589	1234
1270656	1234
1270657	1234
1270674	1234
1270676	1234
1270677	1234
1270687	1234
1270688	1234
1270689	1234
1270845	1234
1270848	1234
1270849	1234
1270850	1234
1270876	1234
1299028	1234
1299120	1234
1299138	1234
1299186	1234
1299315	1234
1299361	1234
1299362	1234
1299363	1234
1299364	1234
1299365	1234
1299366	1234
1299367	1234
1299368	1234
1299369	1234
1299473	1234
1299474	1234
1299475	1234
1299476	1234
1299528	1234
1299538	1234
1299702	1234
1299703	1234
1299704	1234
1299705	1234
1299706	1234
1299707	1234
1299708	1234
1299709	1234
1299710	1234
1299711	1234
1299712	1234
1299713	1234
1299714	1234
1299715	1234
1299716	1234
1299717	1234
1299718	1234
1299843	1234
1299955	1234
1299957	1234
1301586	1234
1301726	1234
1301731	1234
1301800	1234
1301911	1234
1301994	1234
1302017	1234
1302112	1234
1302113	1234
1302115	1234
1300013	1234
1300028	1234
1300124	1234
1300126	1234
1300152	1234
1300162	1234
1300219	1234
1300220	1234
1300290	1234
1300291	1234
1300370	1234
1300372	1234
1300373	1234
1300374	1234
1300375	1234
1300441	1234
1300442	1234
1300443	1234
1300444	1234
1300446	1234
1300447	1234
1300448	1234
1300450	1234
1300549	1234
1300635	1234
1300691	1234
1300725	1234
1300731	1234
1300825	1234
1300869	1234
1300870	1234
1300871	1234
1300872	1234
1300873	1234
1300874	1234
1300875	1234
1300876	1234
1300877	1234
1300878	1234
1300890	1234
1300891	1234
1300892	1234
1300893	1234
1300900	1234
1301012	1234
1301022	1234
1301023	1234
1301024	1234
1301137	1234
1301138	1234
1301139	1234
1301140	1234
1301141	1234
1301199	1234
1301200	1234
1301208	1234
1301209	1234
1301210	1234
1301283	1234
1301395	1234
1301527	1234
1302315	1234
1302316	1234
1302435	1234
1302744	1234
1302786	1234
1302843	1234
1302930	1234
1302933	1234
1302934	1234
1302935	1234
1302936	1234
1286034	1234
1286035	1234
1286036	1234
1286037	1234
1286038	1234
1286039	1234
1286152	1234
1286197	1234
1286214	1234
1286215	1234
1286296	1234
1286298	1234
1286301	1234
1286302	1234
1286346	1234
1286347	1234
1286374	1234
1286390	1234
1286392	1234
1286449	1234
1286508	1234
1286512	1234
1286517	1234
1286555	1234
1286558	1234
1286669	1234
1286761	1234
1286864	1234
1286865	1234
1286866	1234
1286867	1234
1286868	1234
1286940	1234
1287079	1234
1287169	1234
1287252	1234
1287253	1234
1287254	1234
1287261	1234
1287386	1234
1287387	1234
1287445	1234
1287494	1234
1287555	1234
1287556	1234
1287557	1234
1287583	1234
1287584	1234
1287585	1234
1287662	1234
1287695	1234
1287696	1234
1287697	1234
1287709	1234
1287738	1234
1287977	1234
1288084	1234
1288085	1234
1288110	1234
1288138	1234
1288139	1234
1288141	1234
1288150	1234
1288222	1234
1288226	1234
1288457	1234
1288730	1234
1288731	1234
1288732	1234
1288868	1234
1288937	1234
1288938	1234
1288939	1234
1288944	1234
1289248	1234
1289249	1234
1289286	1234
1289287	1234
1289407	1234
1289450	1234
1289453	1234
1303084	1234
1303587	1234
1303588	1234
1303589	1234
1303590	1234
1303591	1234
1303592	1234
1303781	1234
1303788	1234
1303789	1234
1303790	1234
1303792	1234
1303793	1234
1303794	1234
1303795	1234
1303796	1234
1303797	1234
1303798	1234
1303799	1234
1303800	1234
1303801	1234
1303958	1234
1304025	1234
1304108	1234
1304300	1234
1304317	1234
1304318	1234
1304321	1234
1304348	1234
1304410	1234
1304538	1234
1304820	1234
1304948	1234
1304962	1234
1271043	1234
1271127	1234
1271128	1234
1271129	1234
1271130	1234
1271132	1234
1271133	1234
1271136	1234
1271138	1234
1271139	1234
1271140	1234
1271141	1234
1271142	1234
1271143	1234
1271144	1234
1271145	1234
1271146	1234
1271147	1234
1271253	1234
1271296	1234
1271297	1234
1271341	1234
1271356	1234
1271376	1234
1271491	1234
1271492	1234
1271508	1234
1271515	1234
1271579	1234
1271580	1234
1271585	1234
1271600	1234
1271601	1234
1271602	1234
1271603	1234
1271604	1234
1271605	1234
1271606	1234
1271607	1234
1271608	1234
1271609	1234
1271610	1234
1271611	1234
1271612	1234
1271613	1234
1271614	1234
1271615	1234
1271652	1234
1271653	1234
1271664	1234
1271678	1234
1271679	1234
1271710	1234
1271943	1234
1272159	1234
1272170	1234
1272172	1234
1272394	1234
1272444	1234
1272526	1234
1272776	1234
1272782	1234
1272818	1234
1272822	1234
1272893	1234
1272931	1234
1272989	1234
1272991	1234
1272992	1234
1273002	1234
1273007	1234
1273008	1234
1273030	1234
1273031	1234
1273032	1234
1273033	1234
1273035	1234
1273398	1234
1273636	1234
1273670	1234
1273676	1234
1273775	1234
1273906	1234
1273932	1234
1273936	1234
1273951	1234
1273952	1234
1273984	1234
1274031	1234
1274032	1234
1274033	1234
1274034	1234
1274402	1234
1274404	1234
1274412	1234
1274662	1234
1274825	1234
1274826	1234
1275221	1234
1275222	1234
1275541	1234
1275547	1234
1275713	1234
1275744	1234
1275745	1234
1275816	1234
1275830	1234
1275831	1234
1275966	1234
1276070	1234
1276071	1234
1276135	1234
1276373	1234
1276374	1234
1276402	1234
1276403	1234
1276405	1234
1276406	1234
1276413	1234
1276441	1234
1276501	1234
1276502	1234
1276571	1234
1276579	1234
1276580	1234
1276581	1234
1276582	1234
1276594	1234
1276665	1234
1276779	1234
1276780	1234
1277032	1234
1277034	1234
1277035	1234
1277049	1234
1277123	1234
1277193	1234
1277297	1234
1277307	1234
1277397	1234
1277400	1234
1277401	1234
1277402	1234
1277426	1234
1277427	1234
1277446	1234
1277453	1234
1277524	1234
1277615	1234
1277647	1234
1277963	1234
1277983	1234
1277984	1234
1278000	1234
1278002	1234
1278057	1234
1278073	1234
1278096	1234
1306011	1234
1306030	1234
1306167	1234
1306192	1234
1306279	1234
1306280	1234
1306282	1234
1306284	1234
1306285	1234
1306286	1234
1306287	1234
1306288	1234
1306289	1234
1306295	1234
1306663	1234
1306749	1234
1306752	1234
1306753	1234
1306754	1234
1306755	1234
1306756	1234
1306757	1234
1306758	1234
1306759	1234
1306763	1234
1306764	1234
1306766	1234
1306767	1234
1306776	1234
1306779	1234
1306800	1234
1306822	1234
1306823	1234
1306971	1234
1307001	1234
1307002	1234
1307004	1234
1307044	1234
1307110	1234
1307111	1234
1307112	1234
1307113	1234
1307115	1234
1307116	1234
1307117	1234
1307118	1234
1307119	1234
1307121	1234
1307122	1234
1307150	1234
1307157	1234
1307171	1234
1307235	1234
1307388	1234
1307692	1234
1307745	1234
1307783	1234
1307785	1234
1307831	1234
1307996	1234
1308182	1234
1308183	1234
1308235	1234
1308241	1234
1308335	1234
1308340	1234
1308449	1234
1308459	1234
1308468	1234
1308476	1234
